ID,Sales
T1202013,46200.70457885232
T1202014,34932.32163462763
T1202015,21846.015165863282
T1202016,38829.36850852797
T1202017,46200.70457885232
T1202018,34500.409557194216
T1202019,46200.70457885232
T1202020,46200.70457885232
T1202021,38042.80021260964
T1202022,28447.41298576741
T1202023,65691.61219692117
T1202024,33544.90217106145
T1202025,34932.32163462763
T1202026,46200.70457885232
T1202027,72655.01974128
T1202028,46200.70457885232
T1202029,46696.34859177381
T1202030,34932.32163462763
T1202031,81873.17930341922
T1202032,63197.01973735745
T1202033,34932.32163462763
T1202034,81873.17930341922
T1202035,44099.772804645596
T1202036,55505.45141518384
T1202037,55505.45141518384
T1202038,26709.73008865182
T1202039,46200.70457885232
T1202040,28447.41298576741
T1202041,19703.21461548826
T1202042,48146.588431639786
T1202043,46696.34859177381
T1202044,40106.57220346139
T1202045,34932.32163462763
T1202046,19703.21461548826
T1202047,38829.36850852797
T1202048,81873.17930341922
T1202049,28411.81601897678
T1202050,28447.41298576741
T1202051,38095.53827843106
T1202052,46200.70457885232
T1202053,46200.70457885232
T1202054,28447.41298576741
T1202055,63756.87725313194
T1202056,34932.32163462763
T1202057,63756.87725313194
T1202058,65691.61219692117
T1202059,34932.32163462763
T1202060,48146.588431639786
T1202061,34932.32163462763
T1202062,48146.588431639786
T1202063,21846.015165863282
T1202064,52082.67710883709
T1202065,46200.70457885232
T1202066,34932.32163462763
T1202067,54695.25192542769
T1202068,46200.70457885232
T1202069,46200.70457885232
T1202070,34932.32163462763
T1202071,46696.34859177381
T1202072,29553.059491765223
T1202073,34932.32163462763
T1202074,46696.34859177381
T1202075,38829.36850852797
T1202076,81873.17930341922
T1202077,72655.01974128
T1202078,34932.32163462763
T1202079,34932.32163462763
T1202080,20501.039760013336
T1202081,26709.73008865182
T1202082,46696.34859177381
T1202083,38095.53827843106
T1202084,38794.82436361711
T1202085,46200.70457885232
T1202086,65691.61219692117
T1202087,28411.81601897678
T1202088,48146.588431639786
T1202089,53441.41687713011
T1202090,34932.32163462763
T1202091,44099.772804645596
T1202092,38794.82436361711
T1202093,46200.70457885232
T1202094,81873.17930341922
T1202095,55505.45141518384
T1202096,46200.70457885232
T1202097,33544.90217106145
T1202098,48146.588431639786
T1202099,29490.69090604873
T1202100,52082.67710883709
T1202101,55505.45141518384
T1202102,34932.32163462763
T1202103,65691.61219692117
T1202104,81873.17930341922
T1202105,40106.57220346139
T1202106,48146.588431639786
T1202107,23580.027361631688
T1202108,40106.57220346139
T1202109,34932.32163462763
T1202110,19703.21461548826
T1202111,34932.32163462763
T1202112,34833.9872699665
T1202113,38794.82436361711
T1202114,46200.70457885232
T1202115,53441.41687713011
T1202116,34932.32163462763
T1202117,46200.70457885232
T1202118,34932.32163462763
T1202119,52082.67710883709
T1202120,33482.74861338566
T1202121,43931.76213819071
T1202122,46200.70457885232
T1202123,28447.41298576741
T1202124,26709.73008865182
T1202125,28447.41298576741
T1202126,55505.45141518384
T1202127,46200.70457885232
T1202128,43931.76213819071
T1202129,38829.36850852797
T1202130,46696.34859177381
T1202131,65691.61219692117
T1202132,46200.70457885232
T1202133,54695.25192542769
T1202134,34932.32163462763
T1202135,19703.21461548826
T1202136,40106.57220346139
T1202137,40106.57220346139
T1202138,44125.10124953093
T1202139,26709.73008865182
T1202140,19703.21461548826
T1202141,48146.588431639786
T1202142,28447.41298576741
T1202143,28411.81601897678
T1202144,46200.70457885232
T1202145,40106.57220346139
T1202146,29502.97700936545
T1202147,28411.81601897678
T1202148,40106.57220346139
T1202149,34932.32163462763
T1202150,52082.67710883709
T1202151,48146.588431639786
T1202152,46200.70457885232
T1202153,52204.24882374228
T1202154,81873.17930341922
T1202155,46200.70457885232
T1202156,53441.41687713011
T1202157,21846.015165863282
T1202158,34932.32163462763
T1202159,28447.41298576741
T1202160,26740.996863512835
T1202161,34932.32163462763
T1202162,46200.70457885232
T1202163,46696.34859177381
T1202164,65691.61219692117
T1202165,46200.70457885232
T1202166,34932.32163462763
T1202167,34833.9872699665
T1202168,29490.69090604873
T1202169,44125.10124953093
T1202170,44099.772804645596
T1202171,65691.61219692117
T1202172,46200.70457885232
T1202173,33544.90217106145
T1202174,38829.36850852797
T1202175,72655.01974128
T1202176,28447.41298576741
T1202177,62253.26934728811
T1202178,40106.57220346139
T1202179,34932.32163462763
T1202180,46200.70457885232
T1202181,34932.32163462763
T1202182,34932.32163462763
T1202183,40106.57220346139
T1202184,38829.36850852797
T1202185,34932.32163462763
T1202186,65691.61219692117
T1202187,34932.32163462763
T1202188,46696.34859177381
T1202189,33482.74861338566
T1202190,52082.67710883709
T1202191,81873.17930341922
T1202192,38042.80021260964
T1202193,65691.61219692117
T1202194,40106.57220346139
T1202195,28411.81601897678
T1202196,52082.67710883709
T1202197,46200.70457885232
T1202198,46696.34859177381
T1202199,81873.17930341922
T1202200,81873.17930341922
T1202201,28447.41298576741
T1202202,54430.153902513084
T1202203,38829.36850852797
T1202204,55505.45141518384
T1202205,40106.57220346139
T1202206,28411.81601897678
T1202207,34932.32163462763
T1202208,52082.67710883709
T1202209,21112.041993405634
T1202210,46200.70457885232
T1202211,80736.58659055133
T1202212,80736.58659055133
T1202213,38735.69171978913
T1202214,38794.82436361711
T1202215,28761.767014351735
T1202216,54430.153902513084
T1202217,62222.26104492026
T1202218,28761.767014351735
T1202219,72655.01974128
T1202220,46200.70457885232
T1202221,62222.26104492026
T1202222,46200.70457885232
T1202223,33544.90217106145
T1202224,65691.61219692117
T1202225,80736.58659055133
T1202226,34932.32163462763
T1202227,40106.57220346139
T1202228,62218.75070592055
T1202229,38829.36850852797
T1202230,54430.153902513084
T1202231,26709.73008865182
T1202232,55505.45141518384
T1202233,40106.57220346139
T1202234,48146.588431639786
T1202235,71191.85446757561
T1202236,62222.26104492026
T1202237,65691.61219692117
T1202238,40106.57220346139
T1202239,46200.70457885232
T1202240,46200.70457885232
T1202241,40106.57220346139
T1202242,46200.70457885232
T1202243,54695.25192542769
T1202244,54695.25192542769
T1202245,28774.053117668456
T1202246,62222.26104492026
T1202247,65691.61219692117
T1202248,34932.32163462763
T1202249,80736.58659055133
T1202250,62222.26104492026
T1202251,33544.90217106145
T1202252,34932.32163462763
T1202253,28447.41298576741
T1202254,80736.58659055133
T1202255,62222.26104492026
T1202256,71191.85446757561
T1202257,46200.70457885232
T1202258,33482.74861338566
T1202259,46200.70457885232
T1202260,34407.36868692307
T1202261,34407.36868692307
T1202262,53441.41687713011
T1202263,46696.34859177381
T1202264,34932.32163462763
T1202265,46200.70457885232
T1202266,34932.32163462763
T1202267,46200.70457885232
T1202268,48146.588431639786
T1202269,46200.70457885232
T1202270,46200.70457885232
T1202271,38042.80021260964
T1202272,46200.70457885232
T1202273,46200.70457885232
T1202274,40106.57220346139
T1202275,46200.70457885232
T1202276,32879.77005811669
T1202277,33544.90217106145
T1202278,46696.34859177381
T1202279,46200.70457885232
T1202280,40106.57220346139
T1202281,26740.996863512835
T1202282,40106.57220346139
T1202283,65691.61219692117
T1202284,46200.70457885232
T1202285,54695.25192542769
T1202286,58391.07927240356
T1202287,28862.67711257338
T1202288,53441.41687713011
T1202289,46200.70457885232
T1202290,46200.70457885232
T1202291,46200.70457885232
T1202292,46200.70457885232
T1202293,80736.58659055133
T1202294,40106.57220346139
T1202295,46200.70457885232
T1202296,62253.26934728811
T1202297,65691.61219692117
T1202298,46200.70457885232
T1202299,54430.153902513084
T1202300,46696.34859177381
T1202301,80736.58659055133
T1202302,34932.32163462763
T1202303,39596.160990229975
T1202304,40106.57220346139
T1202305,46200.70457885232
T1202306,54430.153902513084
T1202307,63197.01973735745
T1202308,55505.45141518384
T1202309,46200.70457885232
T1202310,34833.9872699665
T1202311,65691.61219692117
T1202312,33482.74861338566
T1202313,71191.85446757561
T1202314,40106.57220346139
T1202315,46200.70457885232
T1202316,46200.70457885232
T1202317,80736.58659055133
T1202318,72655.01974128
T1202319,46696.34859177381
T1202320,80736.58659055133
T1202321,62222.26104492026
T1202322,40106.57220346139
T1202323,71191.85446757561
T1202324,46200.70457885232
T1202325,65691.61219692117
T1202326,46200.70457885232
T1202327,32979.994938218384
T1202328,65691.61219692117
T1202329,65691.61219692117
T1202330,72655.01974128
T1202331,54695.25192542769
T1202332,38095.53827843106
T1202333,34407.36868692307
T1202334,34932.32163462763
T1202335,53441.41687713011
T1202336,54695.25192542769
T1202337,38735.69171978913
T1202338,46696.34859177381
T1202339,46696.34859177381
T1202340,21846.015165863282
T1202341,34932.32163462763
T1202342,62222.26104492026
T1202343,55505.45141518384
T1202344,40106.57220346139
T1202345,72655.01974128
T1202346,58391.07927240356
T1202347,46200.70457885232
T1202348,26709.73008865182
T1202349,72655.01974128
T1202350,62222.26104492026
T1202351,40106.57220346139
T1202352,58727.14790788302
T1202353,46200.70457885232
T1202354,62222.26104492026
T1202355,34500.409557194216
T1202356,40106.57220346139
T1202357,46200.70457885232
T1202358,46200.70457885232
T1202359,40106.57220346139
T1202360,40106.57220346139
T1202361,54430.153902513084
T1202362,52082.67710883709
T1202363,62222.26104492026
T1202364,46200.70457885232
T1202365,65691.61219692117
T1202366,40106.57220346139
T1202367,34932.32163462763
T1202368,34500.409557194216
T1202369,46200.70457885232
T1202370,28862.67711257338
T1202371,53441.41687713011
T1202372,46200.70457885232
T1202373,40106.57220346139
T1202374,62253.26934728811
T1202375,34932.32163462763
T1202376,62222.26104492026
T1202377,46200.70457885232
T1202378,46200.70457885232
T1202379,44125.10124953093
T1202380,28447.41298576741
T1202381,38829.36850852797
T1202382,19703.21461548826
T1202383,54430.153902513084
T1202384,28447.41298576741
T1202385,46200.70457885232
T1202386,40106.57220346139
T1202387,34833.9872699665
T1202388,62253.26934728811
T1202389,40106.57220346139
T1202390,38829.36850852797
T1202391,46200.70457885232
T1202392,26709.73008865182
T1202393,40106.57220346139
T1202394,46200.70457885232
T1202395,46200.70457885232
T1202396,80736.58659055133
T1202397,46200.70457885232
T1202398,53441.41687713011
T1202399,63197.01973735745
T1202400,46839.595123426814
T1202401,19703.21461548826
T1202402,55505.45141518384
T1202403,34932.32163462763
T1202404,52082.67710883709
T1202405,38829.36850852797
T1202406,28447.41298576741
T1202407,33482.74861338566
T1202408,46200.70457885232
T1202409,33482.74861338566
T1202410,46200.70457885232
T1202411,40106.57220346139
T1202412,46200.70457885232
T1202413,46200.70457885232
T1202414,34500.409557194216
T1202415,46200.70457885232
T1202416,46200.70457885232
T1202417,46200.70457885232
T1202418,23580.027361631688
T1202419,62253.26934728811
T1202420,55505.45141518384
T1202421,38042.80021260964
T1202422,40106.57220346139
T1202423,80736.58659055133
T1202424,46200.70457885232
T1202425,33544.90217106145
T1202426,40106.57220346139
T1202427,33544.90217106145
T1202428,46200.70457885232
T1202429,80736.58659055133
T1202430,34932.32163462763
T1202431,46200.70457885232
T1202432,55505.45141518384
T1202433,40106.57220346139
T1202434,40106.57220346139
T1202435,46200.70457885232
T1202436,48146.588431639786
T1202437,19703.21461548826
T1202438,72655.01974128
T1202439,28447.41298576741
T1202440,53441.41687713011
T1202441,65691.61219692117
T1202442,40106.57220346139
T1202443,40106.57220346139
T1202444,72655.01974128
T1202445,71191.85446757561
T1202446,65691.61219692117
T1202447,28862.67711257338
T1202448,33482.74861338566
T1202449,54430.153902513084
T1202450,80736.58659055133
T1202451,80736.58659055133
T1202452,46200.70457885232
T1202453,46200.70457885232
T1202454,40106.57220346139
T1202455,26709.73008865182
T1202456,46200.70457885232
T1202457,65691.61219692117
T1202458,28761.767014351735
T1202459,71191.85446757561
T1202460,46200.70457885232
T1202461,71191.85446757561
T1202462,62222.26104492026
T1202463,34932.32163462763
T1202464,40106.57220346139
T1202465,62253.26934728811
T1202466,32879.77005811669
T1202467,62222.26104492026
T1202468,40106.57220346139
T1202469,38095.53827843106
T1202470,46200.70457885232
T1202471,44099.772804645596
T1202472,71191.85446757561
T1202473,46696.34859177381
T1202474,46200.70457885232
T1202475,71191.85446757561
T1202476,28774.053117668456
T1202477,34932.32163462763
T1202478,54430.153902513084
T1202479,46200.70457885232
T1202480,72655.01974128
T1202481,34932.32163462763
T1202482,65691.61219692117
T1202483,40106.57220346139
T1202484,62222.26104492026
T1202485,34932.32163462763
T1202486,72655.01974128
T1202487,40106.57220346139
T1202488,46839.595123426814
T1202489,46200.70457885232
T1202490,48146.588431639786
T1202491,34932.32163462763
T1202492,46200.70457885232
T1202493,72655.01974128
T1202494,62253.26934728811
T1202495,46200.70457885232
T1202496,46696.34859177381
T1202497,38829.36850852797
T1202498,80736.58659055133
T1202499,46200.70457885232
T1202500,80736.58659055133
T1202501,46200.70457885232
T1202502,34932.32163462763
T1202503,46200.70457885232
T1202504,72655.01974128
T1202505,43931.76213819071
T1202506,46200.70457885232
T1202507,40106.57220346139
T1202508,28447.41298576741
T1202509,28774.053117668456
T1202510,40106.57220346139
T1202511,28774.053117668456
T1202512,46200.70457885232
T1202513,40106.57220346139
T1202514,62253.26934728811
T1202515,33544.90217106145
T1202516,46696.34859177381
T1202517,46200.70457885232
T1202518,53441.41687713011
T1202519,40106.57220346139
T1202520,44125.10124953093
T1202521,28774.053117668456
T1202522,46696.34859177381
T1202523,65691.61219692117
T1202524,20501.039760013336
T1202525,38794.82436361711
T1202526,46200.70457885232
T1202527,80736.58659055133
T1202528,40106.57220346139
T1202529,40106.57220346139
T1202530,46696.34859177381
T1202531,62218.75070592055
T1202532,54430.153902513084
T1202533,34932.32163462763
T1202534,40106.57220346139
T1202535,54695.25192542769
T1202536,46200.70457885232
T1202537,58391.07927240356
T1202538,38829.36850852797
T1202539,48146.588431639786
T1202540,40106.57220346139
T1202541,40106.57220346139
T1202542,54695.25192542769
T1202543,40106.57220346139
T1202544,34932.32163462763
T1202545,38735.69171978913
T1202546,40106.57220346139
T1202547,40106.57220346139
T1202548,28774.053117668456
T1202549,34932.32163462763
T1202550,71191.85446757561
T1202551,46200.70457885232
T1202552,46200.70457885232
T1202553,21846.015165863282
T1202554,46200.70457885232
T1202555,19703.21461548826
T1202556,46200.70457885232
T1202557,40106.57220346139
T1202558,28761.767014351735
T1202559,46200.70457885232
T1202560,38829.36850852797
T1202561,53441.41687713011
T1202562,46200.70457885232
T1202563,38829.36850852797
T1202564,46200.70457885232
T1202565,40106.57220346139
T1202566,38829.36850852797
T1202567,34932.32163462763
T1202568,40106.57220346139
T1202569,46200.70457885232
T1202570,46200.70457885232
T1202571,46200.70457885232
T1202572,80736.58659055133
T1202573,62218.75070592055
T1202574,28447.41298576741
T1202575,62218.75070592055
T1202576,33482.74861338566
T1202577,46200.70457885232
T1202578,62253.26934728811
T1202579,34932.32163462763
T1202580,62222.26104492026
T1202581,46839.595123426814
T1202582,28761.767014351735
T1202583,40106.57220346139
T1202584,80736.58659055133
T1202585,62222.26104492026
T1202586,40106.57220346139
T1202587,48146.588431639786
T1202588,33544.90217106145
T1202589,62253.26934728811
T1202590,46200.70457885232
T1202591,62222.26104492026
T1202592,58727.14790788302
T1202593,21846.015165863282
T1202594,46200.70457885232
T1202595,46200.70457885232
T1202596,53441.41687713011
T1202597,19703.21461548826
T1202598,46200.70457885232
T1202599,40106.57220346139
T1202600,54430.153902513084
T1202601,40106.57220346139
T1202602,52082.67710883709
T1202603,46200.70457885232
T1202604,62222.26104492026
T1202605,39596.160990229975
T1202606,46200.70457885232
T1202607,46696.34859177381
T1202608,46200.70457885232
T1202609,46696.34859177381
T1202610,58391.07927240356
T1202611,46200.70457885232
T1202612,46200.70457885232
T1202613,46200.70457885232
T1202614,80736.58659055133
T1202615,72655.01974128
T1202616,28761.767014351735
T1202617,71191.85446757561
T1202618,40106.57220346139
T1202619,62222.26104492026
T1202620,34932.32163462763
T1202621,40106.57220346139
T1202622,28447.41298576741
T1202623,46200.70457885232
T1202624,40106.57220346139
T1202625,40106.57220346139
T1202626,72655.01974128
T1202627,46200.70457885232
T1202628,65691.61219692117
T1202629,53441.41687713011
T1202630,54430.153902513084
T1202631,48146.588431639786
T1202632,46200.70457885232
T1202633,46200.70457885232
T1202634,32979.994938218384
T1202635,46696.34859177381
T1202636,34932.32163462763
T1202637,62222.26104492026
T1202638,28447.41298576741
T1202639,54695.25192542769
T1202640,72655.01974128
T1202641,34932.32163462763
T1202642,38735.69171978913
T1202643,40106.57220346139
T1202644,53441.41687713011
T1202645,33544.90217106145
T1202646,26709.73008865182
T1202647,40106.57220346139
T1202648,34407.36868692307
T1202649,26709.73008865182
T1202650,38735.69171978913
T1202651,46200.70457885232
T1202652,34932.32163462763
T1202653,40106.57220346139
T1202654,19703.21461548826
T1202655,72655.01974128
T1202656,23580.027361631688
T1202657,40106.57220346139
T1202658,65691.61219692117
T1202659,63197.01973735745
T1202660,34932.32163462763
T1202661,34932.32163462763
T1202662,54695.25192542769
T1202663,34407.36868692307
T1202664,33544.90217106145
T1202665,65691.61219692117
T1202666,40106.57220346139
T1202667,62222.26104492026
T1202668,33482.74861338566
T1202669,46200.70457885232
T1202670,44099.772804645596
T1202671,40106.57220346139
T1202672,40106.57220346139
T1202673,46200.70457885232
T1202674,40106.57220346139
T1202675,54430.153902513084
T1202676,62218.75070592055
T1202677,40106.57220346139
T1202678,62218.75070592055
T1202679,34932.32163462763
T1202680,28774.053117668456
T1202681,40106.57220346139
T1202682,46200.70457885232
T1202683,65691.61219692117
T1202684,28447.41298576741
T1202685,71191.85446757561
T1202686,62218.75070592055
T1202687,46200.70457885232
T1202688,38735.69171978913
T1202689,44125.10124953093
T1202690,40106.57220346139
T1202691,46200.70457885232
T1202692,80736.58659055133
T1202693,62253.26934728811
T1202694,62222.26104492026
T1202695,46200.70457885232
T1202696,46200.70457885232
T1202697,46200.70457885232
T1202698,46200.70457885232
T1202699,40106.57220346139
T1202700,40106.57220346139
T1202701,34932.32163462763
T1202702,26709.73008865182
T1202703,46696.34859177381
T1202704,54695.25192542769
T1202705,72655.01974128
T1202706,34932.32163462763
T1202707,54695.25192542769
T1202708,46200.70457885232
T1202709,40106.57220346139
T1202710,40106.57220346139
T1202711,62222.26104492026
T1202712,40106.57220346139
T1202713,71191.85446757561
T1202714,33482.74861338566
T1202715,34932.32163462763
T1202716,34932.32163462763
T1202717,46696.34859177381
T1202718,46200.70457885232
T1202719,33544.90217106145
T1202720,46200.70457885232
T1202721,54695.25192542769
T1202722,54430.153902513084
T1202723,80736.58659055133
T1202724,62222.26104492026
T1202725,44125.10124953093
T1202726,38829.36850852797
T1202727,46200.70457885232
T1202728,48146.588431639786
T1202729,46200.70457885232
T1202730,46200.70457885232
T1202731,65691.61219692117
T1202732,46200.70457885232
T1202733,33482.74861338566
T1202734,62218.75070592055
T1202735,38829.36850852797
T1202736,40106.57220346139
T1202737,80736.58659055133
T1202738,40106.57220346139
T1202739,34833.9872699665
T1202740,80736.58659055133
T1202741,32879.77005811669
T1202742,48146.588431639786
T1202743,46200.70457885232
T1202744,34932.32163462763
T1202745,40106.57220346139
T1202746,62222.26104492026
T1202747,34932.32163462763
T1202748,19703.21461548826
T1202749,65691.61219692117
T1202750,38042.80021260964
T1202751,46200.70457885232
T1202752,46200.70457885232
T1202753,62253.26934728811
T1202754,46200.70457885232
T1202755,53441.41687713011
T1202756,38794.82436361711
T1202757,46200.70457885232
T1202758,46200.70457885232
T1202759,20501.039760013336
T1202760,28774.053117668456
T1202761,63197.01973735745
T1202762,28761.767014351735
T1202763,65691.61219692117
T1202764,40106.57220346139
T1202765,46696.34859177381
T1202766,55505.45141518384
T1202767,53441.41687713011
T1202768,38095.53827843106
T1202769,71191.85446757561
T1202770,71191.85446757561
T1202771,40106.57220346139
T1202772,65691.61219692117
T1202773,46200.70457885232
T1202774,40106.57220346139
T1202775,40106.57220346139
T1202776,46200.70457885232
T1202777,52082.67710883709
T1202778,34932.32163462763
T1202779,28774.053117668456
T1202780,65691.61219692117
T1202781,46200.70457885232
T1202782,54430.153902513084
T1202783,28862.67711257338
T1202784,38095.53827843106
T1202785,46200.70457885232
T1202786,28774.053117668456
T1202787,46200.70457885232
T1202788,46200.70457885232
T1202789,46200.70457885232
T1202790,71191.85446757561
T1202791,40106.57220346139
T1202792,46200.70457885232
T1202793,46200.70457885232
T1202794,46200.70457885232
T1202795,53441.41687713011
T1202796,80736.58659055133
T1202797,46200.70457885232
T1202798,46200.70457885232
T1202799,40106.57220346139
T1202800,72655.01974128
T1202801,26709.73008865182
T1202802,46696.34859177381
T1202803,28761.767014351735
T1202804,28774.053117668456
T1202805,28447.41298576741
T1202806,65691.61219692117
T1202807,40106.57220346139
T1202808,46200.70457885232
T1202809,54430.153902513084
T1202810,80736.58659055133
T1202811,65691.61219692117
T1202812,46200.70457885232
T1202813,28862.67711257338
T1202814,40106.57220346139
T1202815,46200.70457885232
T1202816,34500.409557194216
T1202817,40106.57220346139
T1202818,46200.70457885232
T1202819,46696.34859177381
T1202820,62253.26934728811
T1202821,46200.70457885232
T1202822,80736.58659055133
T1202823,80736.58659055133
T1202824,71191.85446757561
T1202825,33544.90217106145
T1202826,55505.45141518384
T1202827,62253.26934728811
T1202828,46200.70457885232
T1202829,28447.41298576741
T1202830,40106.57220346139
T1202831,40106.57220346139
T1202832,43931.76213819071
T1202833,40106.57220346139
T1202834,62253.26934728811
T1202835,54695.25192542769
T1202836,54430.153902513084
T1202837,46200.70457885232
T1202838,28447.41298576741
T1202839,72655.01974128
T1202840,46200.70457885232
T1202841,80736.58659055133
T1202842,65691.61219692117
T1202843,54430.153902513084
T1202844,19703.21461548826
T1202845,46200.70457885232
T1202846,28447.41298576741
T1202847,62222.26104492026
T1202848,80736.58659055133
T1202849,58391.07927240356
T1202850,34932.32163462763
T1202851,46696.34859177381
T1202852,34407.36868692307
T1202853,46200.70457885232
T1202854,46200.70457885232
T1202855,33482.74861338566
T1202856,46200.70457885232
T1202857,40106.57220346139
T1202858,48146.588431639786
T1202859,80736.58659055133
T1202860,46200.70457885232
T1202861,46200.70457885232
T1202862,46200.70457885232
T1202863,38829.36850852797
T1202864,28862.67711257338
T1202865,32879.77005811669
T1202866,38042.80021260964
T1202867,34932.32163462763
T1202868,38829.36850852797
T1202869,46200.70457885232
T1202870,34932.32163462763
T1202871,46200.70457885232
T1202872,38829.36850852797
T1202873,34500.409557194216
T1202874,71191.85446757561
T1202875,38794.82436361711
T1202876,71191.85446757561
T1202877,72655.01974128
T1202878,46200.70457885232
T1202879,62222.26104492026
T1202880,34500.409557194216
T1202881,40106.57220346139
T1202882,40106.57220346139
T1202883,38829.36850852797
T1202884,65691.61219692117
T1202885,46200.70457885232
T1202886,46200.70457885232
T1202887,53441.41687713011
T1202888,55505.45141518384
T1202889,38829.36850852797
T1202890,54695.25192542769
T1202891,46200.70457885232
T1202892,46200.70457885232
T1202893,54430.153902513084
T1202894,80736.58659055133
T1202895,62222.26104492026
T1202896,46200.70457885232
T1202897,80736.58659055133
T1202898,46200.70457885232
T1202899,62222.26104492026
T1202900,38829.36850852797
T1202901,46200.70457885232
T1202902,65691.61219692117
T1202903,40106.57220346139
T1202904,46839.595123426814
T1202905,34932.32163462763
T1202906,53441.41687713011
T1202907,58391.07927240356
T1202908,28761.767014351735
T1202909,34833.9872699665
T1202910,55505.45141518384
T1202911,46696.34859177381
T1202912,40106.57220346139
T1202913,80736.58659055133
T1202914,72655.01974128
T1202915,46200.70457885232
T1202916,55505.45141518384
T1202917,34932.32163462763
T1202918,34932.32163462763
T1202919,40106.57220346139
T1202920,40106.57220346139
T1202921,55505.45141518384
T1202922,55505.45141518384
T1202923,40106.57220346139
T1202924,40106.57220346139
T1202925,28774.053117668456
T1202926,38829.36850852797
T1202927,46696.34859177381
T1202928,72655.01974128
T1202929,46200.70457885232
T1202930,46200.70457885232
T1202931,46200.70457885232
T1202932,65691.61219692117
T1202933,33544.90217106145
T1202934,34932.32163462763
T1202935,80736.58659055133
T1202936,46200.70457885232
T1202937,71191.85446757561
T1202938,26740.996863512835
T1202939,46200.70457885232
T1202940,80736.58659055133
T1202941,54695.25192542769
T1202942,34932.32163462763
T1202943,71191.85446757561
T1202944,38735.69171978913
T1202945,40106.57220346139
T1202946,72655.01974128
T1202947,46200.70457885232
T1202948,54695.25192542769
T1202949,28774.053117668456
T1202950,40106.57220346139
T1202951,72655.01974128
T1202952,34932.32163462763
T1202953,46200.70457885232
T1202954,62253.26934728811
T1202955,46200.70457885232
T1202956,28774.053117668456
T1202957,71191.85446757561
T1202958,46200.70457885232
T1202959,46200.70457885232
T1202960,55505.45141518384
T1202961,40106.57220346139
T1202962,46200.70457885232
T1202963,46200.70457885232
T1202964,46200.70457885232
T1202965,58391.07927240356
T1202966,54430.153902513084
T1202967,80736.58659055133
T1202968,62222.26104492026
T1202969,46200.70457885232
T1202970,62222.26104492026
T1202971,46696.34859177381
T1202972,46200.70457885232
T1202973,62218.75070592055
T1202974,54695.25192542769
T1202975,46200.70457885232
T1202976,46696.34859177381
T1202977,34932.32163462763
T1202978,62222.26104492026
T1202979,53441.41687713011
T1202980,46200.70457885232
T1202981,40106.57220346139
T1202982,46200.70457885232
T1202983,46200.70457885232
T1202984,34932.32163462763
T1202985,53441.41687713011
T1202986,54695.25192542769
T1202987,62253.26934728811
T1202988,34932.32163462763
T1202989,71191.85446757561
T1202990,28774.053117668456
T1202991,54695.25192542769
T1202992,80736.58659055133
T1202993,40106.57220346139
T1202994,54430.153902513084
T1202995,33544.90217106145
T1202996,80736.58659055133
T1202997,33482.74861338566
T1202998,38042.80021260964
T1202999,62253.26934728811
T1203000,46200.70457885232
T1203001,62222.26104492026
T1203002,46200.70457885232
T1203003,40106.57220346139
T1203004,28862.67711257338
T1203005,40106.57220346139
T1203006,46839.595123426814
T1203007,63197.01973735745
T1203008,33544.90217106145
T1203009,28774.053117668456
T1203010,62222.26104492026
T1203011,80736.58659055133
T1203012,46200.70457885232
T1203013,72655.01974128
T1203014,53441.41687713011
T1203015,71191.85446757561
T1203016,28774.053117668456
T1203017,48146.588431639786
T1203018,40106.57220346139
T1203019,65691.61219692117
T1203020,62253.26934728811
T1203021,71191.85446757561
T1203022,72655.01974128
T1203023,46200.70457885232
T1203024,46200.70457885232
T1203025,80736.58659055133
T1203026,46200.70457885232
T1203027,62222.26104492026
T1203028,46200.70457885232
T1203029,80736.58659055133
T1203030,46200.70457885232
T1203031,54430.153902513084
T1203032,62222.26104492026
T1203033,53441.41687713011
T1203034,40106.57220346139
T1203035,46200.70457885232
T1203036,40106.57220346139
T1203037,32879.77005811669
T1203038,44099.772804645596
T1203039,71191.85446757561
T1203040,33482.74861338566
T1203041,34932.32163462763
T1203042,28774.053117668456
T1203043,53441.41687713011
T1203044,55505.45141518384
T1203045,40106.57220346139
T1203046,46200.70457885232
T1203047,80736.58659055133
T1203048,28761.767014351735
T1203049,46839.595123426814
T1203050,47828.33214880979
T1203051,80736.58659055133
T1203052,34407.36868692307
T1203053,80736.58659055133
T1203054,54695.25192542769
T1203055,71191.85446757561
T1203056,28761.767014351735
T1203057,80736.58659055133
T1203058,46200.70457885232
T1203059,80736.58659055133
T1203060,40106.57220346139
T1203061,46200.70457885232
T1203062,28447.41298576741
T1203063,65691.61219692117
T1203064,80736.58659055133
T1203065,72655.01974128
T1203066,46200.70457885232
T1203067,71191.85446757561
T1203068,46839.595123426814
T1203069,62218.75070592055
T1203070,40106.57220346139
T1203071,53441.41687713011
T1203072,46200.70457885232
T1203073,46200.70457885232
T1203074,46200.70457885232
T1203075,33482.74861338566
T1203076,40106.57220346139
T1203077,28447.41298576741
T1203078,72655.01974128
T1203079,34407.36868692307
T1203080,62222.26104492026
T1203081,46200.70457885232
T1203082,65691.61219692117
T1203083,40106.57220346139
T1203084,54430.153902513084
T1203085,72655.01974128
T1203086,62222.26104492026
T1203087,33544.90217106145
T1203088,55505.45141518384
T1203089,32979.994938218384
T1203090,46200.70457885232
